processor,0.008071428571428571,0.10085714285714285
ram,0.017400000000000002,0.04206666666666666
storage,0.01880952380952381,0.03638095238095238
memory,0.0,0.03375
battery,0.028264705882352942,0.10023529411764708
screen,0.017837837837837836,0.08962162162162161
camera,0.030782051282051286,0.09751282051282052
display,0.025153846153846155,0.11311538461538463
